date,temp,rain,wind_speed,humidity,sun_hour,sun_power,snow,cloud,solar_power
2015-10-23 8:00,11.7,0,0.2,97,0,0.11,0,10,29
2015-10-23 9:00,14.2,0,0.5,97,0.7,0.46,0,0,174
2015-10-23 10:00,17,0,2.6,97,1,0.97,0,6,347
2015-10-23 11:00,18.8,0,3,73,0.9,1.2,0,7,394
2015-10-23 12:00,20.4,0,3.3,62,1,1.52,0,4,534
2015-10-23 13:00,20.3,0,3.3,63,1,1.72,0,3,481
2015-10-23 14:00,20.4,0,3.2,62,1,1.59,0,0,352
2015-10-23 15:00,20,0,2.7,66,1,1.28,0,0,400
2015-10-23 16:00,19.7,0,3.2,71,1,0.89,0,0,295
2015-10-23 17:00,18.4,0,2.6,79,1,0.38,0,0,116
2015-10-23 18:00,16.5,0,1.6,88,0,0.06,0,0,9
2015-10-23 19:00,15.2,0,0.7,94,0,0,0,0,0
2015-10-23 20:00,14.9,0,0.9,97,0,0,0,0,0
2015-10-23 21:00,13.6,0,0.6,97,0,0,0,0,0
2015-10-23 22:00,12.8,0,0.7,97,0,0,0,0,0
2015-10-23 23:00,12.1,0,0.6,97,0,0,0,0,0
2015-10-24 0:00,12,0,0.4,97,0,0,0,0,0
2015-10-24 1:00,12.4,0,0.3,97,0,0,0,0,0
2015-10-24 2:00,13.4,0,0,97,0,0,0,0,0
2015-10-24 3:00,14,0,0.4,97,0,0,0,8,0
2015-10-24 4:00,13.3,0,0.1,97,0,0,0,10,0
2015-10-24 5:00,15.1,0,0.6,97,0,0,0,10,0
2015-10-24 6:00,16.5,0,1.1,97,0,0,0,10,0
2015-10-24 7:00,17.9,0,3,97,0,0,0,10,0
2015-10-24 8:00,15.8,4.9,0.4,97,0,0.01,0,10,1
2015-10-24 9:00,17.2,0,0.2,97,0,0.24,0,8,103
2015-10-24 10:00,18.4,0,0.9,96,0,0.58,0,7,233
2015-10-24 11:00,19.5,0,4.7,82,0.3,0.95,0,8,172
2015-10-24 12:00,18.7,0,4.9,85,0,0.64,0,10,224
2015-10-24 13:00,18.8,0,4.1,84,0,0.59,0,8,415
2015-10-24 14:00,20,0,4.2,72,0.8,1.26,0,2,572
2015-10-24 15:00,19.8,0,5,64,1,1.4,0,0,517
2015-10-24 16:00,19.8,0,3.1,60,1,0.99,0,0,341
2015-10-24 17:00,18.4,0,3.5,66,1,0.49,0,0,130
2015-10-24 18:00,16.7,0,2.3,75,0.4,0.07,0,1,6
2015-10-24 19:00,13.6,0,0.7,89,0,0,0,0,0
2015-10-24 20:00,12.9,0,1.9,96,0,0,0,0,0
2015-10-24 21:00,13.3,0,1.1,97,0,0,0,0,0
2015-10-24 22:00,12.6,0,1.6,90,0,0,0,0,0
2015-10-24 23:00,11.3,0,0.6,91,0,0,0,0,0
2015-10-25 0:00,10.1,0,0.7,97,0,0,0,2,0
2015-10-25 1:00,10.7,0,1.4,97,0,0,0,0,0
2015-10-25 2:00,11.6,0,1.8,93,0,0,0,0,0
2015-10-25 3:00,11.4,0,1.5,91,0,0,0,0,0
2015-10-25 4:00,11.2,0,1.7,92,0,0,0,0,0
2015-10-25 5:00,12.1,0,2.1,86,0,0,0,0,0
2015-10-25 6:00,12.1,0,1.5,90,0,0,0,0,0
2015-10-25 7:00,11.9,0,2,92,0,0,0,1,0
2015-10-25 8:00,13.3,0,2.9,86,0.5,0.16,0,0,31
2015-10-25 9:00,15.3,0,2.8,77,1,0.63,0,0,190
2015-10-25 10:00,18,0,1.9,64,1,1.08,0,0,385
2015-10-25 11:00,19.1,0,1.1,56,1,1.44,0,0,524
2015-10-25 12:00,20.7,0,1,53,1,1.63,0,0,609
2015-10-25 13:00,20.7,0,2.1,50,1,1.63,0,2,603
2015-10-25 14:00,21.1,0,2.6,52,0.3,0.81,0,6,566
2015-10-25 15:00,20.6,0,2.2,55,0.4,0.8,0,7,404
2015-10-25 16:00,20.6,0,2.5,59,0.3,0.54,0,5,248
2015-10-25 17:00,19.4,0,3,65,0.4,0.42,0,5,108
2015-10-25 18:00,17.6,0,1.5,73,0,0.07,0,7,6
2015-10-25 19:00,15.8,0,0.6,85,0,0,0,0,0
2015-10-25 20:00,13.8,0,0.2,93,0,0,0,0,0
2015-10-25 21:00,12.6,0,0.3,97,0,0,0,0,0
2015-10-25 22:00,11.8,0,0.7,97,0,0,0,0,0
2015-10-25 23:00,11.5,0,0.8,97,0,0,0,0,0
2015-10-26 0:00,11,0,0.7,97,0,0,0,0,0
2015-10-26 1:00,11.2,0,0.6,97,0,0,0,0,0
2015-10-26 2:00,12.4,0,0.8,97,0,0,0,0,0
2015-10-26 3:00,12.1,0,0.4,97,0,0,0,7,0
2015-10-26 4:00,12.8,0,0.9,97,0,0,0,8,0
2015-10-26 5:00,12.5,0,0.2,97,0,0,0,8,0
2015-10-26 6:00,13,0,0.9,93,0,0,0,8,0
2015-10-26 7:00,12.2,0,0.4,97,0,0,0,7,0
2015-10-26 8:00,13.6,0,0.5,86,0,0.07,0,8,14
2015-10-26 9:00,16.3,0,1.2,79,0.6,0.54,0,7,112
2015-10-26 10:00,18.1,0,2.7,63,0.9,1.02,0,6,319
2015-10-26 11:00,19.4,0,2.9,63,1,1.41,0,6,368
2015-10-26 12:00,20.3,0,3.2,55,0.8,1.55,0,6,495
2015-10-26 13:00,20.9,0,4,51,0.8,1.39,0,6,412
2015-10-26 14:00,19.8,0,3.5,58,0.6,1.32,0,9,459
2015-10-26 15:00,19.3,0,3.2,61,0,0.38,0,10,224
2015-10-26 16:00,19.1,0,3.3,58,0,0.39,0,10,78
2015-10-26 17:00,16.7,0,2.6,82,0,0.07,0,10,9
2015-10-26 18:00,15.9,0,0.4,93,0,0,0,10,0
2015-10-26 19:00,16.3,0,0.7,84,0,0,0,10,0
2015-10-26 20:00,16.4,0,2,83,0,0,0,0,0
2015-10-26 21:00,16.8,0,2.7,81,0,0,0,10,0
2015-10-26 22:00,17.3,0,3,80,0,0,0,0,0
2015-10-26 23:00,16.9,0,2.6,82,0,0,0,10,0
2015-10-27 0:00,16.6,0.2,2.4,83,0,0,0,10,0
2015-10-27 1:00,15,1,1.7,95,0,0,0,10,0
2015-10-27 2:00,14.2,3.2,2.6,97,0,0,0,10,0
2015-10-27 3:00,13.9,3.8,2.2,97,0,0,0,10,0
2015-10-27 4:00,14.8,4.4,2,97,0,0,0,10,0
2015-10-27 5:00,14.4,4.8,2,97,0,0,0,10,0
2015-10-27 6:00,14.4,3.6,3.6,97,0,0,0,10,0
2015-10-27 7:00,13.7,4.9,2.8,97,0,0,0,10,0
2015-10-27 8:00,12.9,5.6,3.6,97,0,0,0,10,0
2015-10-27 9:00,12.7,3,2.9,97,0,0.03,0,10,0
2015-10-27 10:00,13.6,0,1,96,0,0.24,0,8,6
2015-10-27 11:00,15.6,0,3.2,83,0.3,0.8,0,7,167
2015-10-27 12:00,15.2,0,6.1,77,0.6,1.07,0,7,405
2015-10-27 13:00,16.2,0,5.6,60,0.6,1.28,0,6,440
2015-10-27 14:00,15.1,0,6.5,67,0.6,1.04,0,6,498
2015-10-27 15:00,14.3,0,5.7,60,0.7,0.81,0,5,437
2015-10-27 16:00,13.7,0,6.2,63,0.6,0.55,0,4,281
2015-10-27 17:00,13.1,0,4.1,63,0.9,0.32,0,3,107
2015-10-27 18:00,11.9,0,3.8,68,0.4,0.07,0,2,5
2015-10-27 19:00,11.6,0,3.9,68,0,0,0,0,0
2015-10-27 20:00,11.8,0,5.2,62,0,0,0,0,0
2015-10-27 21:00,11.6,0,3.8,65,0,0,0,3,0
2015-10-27 22:00,12.1,0,2.4,66,0,0,0,0,0
2015-10-27 23:00,12.7,0,2.1,64,0,0,0,0,0
2015-10-28 0:00,12.9,0,2.7,66,0,0,0,7,0
2015-10-28 1:00,13,0,3.6,62,0,0,0,0,0
2015-10-28 2:00,12.6,0,3.6,61,0,0,0,0,0
2015-10-28 3:00,12.3,0,2.8,61,0,0,0,1,0
2015-10-28 4:00,12.4,0,3.2,45,0,0,0,0,0
2015-10-28 5:00,11.6,0,2.2,49,0,0,0,0,0
2015-10-28 6:00,7.6,0,0.8,70,0,0,0,0,0
2015-10-28 7:00,5.6,0,0.6,86,0,0,0,0,0
2015-10-28 8:00,7.6,0,0.8,86,0.5,0.15,0,0,19
2015-10-28 9:00,11.7,0,0.3,66,1,0.6,0,6,176
2015-10-28 10:00,12.5,0,0.6,68,0.4,0.52,0,4,373
2015-10-28 11:00,14.7,0,1.4,49,1,1.2,0,2,513
2015-10-28 12:00,15.6,0,2.8,51,1,1.7,0,1,598
2015-10-28 13:00,17.4,0,4.2,42,1,1.6,0,2,619
2015-10-28 14:00,16.6,0,5.2,44,0.7,1.21,0,8,570
2015-10-28 15:00,16.8,0,4.3,52,0.5,0.78,0,2,418
2015-10-28 16:00,15.8,0,4.1,60,0.8,0.8,0,5,281
2015-10-28 17:00,15.5,0,2.3,62,0.9,0.37,0,4,111
2015-10-28 18:00,13.7,0,1.9,66,0.2,0.06,0,0,1
2015-10-28 19:00,11.9,0,1.1,81,0,0,0,0,0
2015-10-28 20:00,11.1,0,1.4,84,0,0,0,0,0
2015-10-28 21:00,10.4,0,0.6,88,0,0,0,3,0
2015-10-28 22:00,11.9,0,1.2,83,0,0,0,0,0
2015-10-28 23:00,11.9,0,3.1,77,0,0,0,8,0
2015-10-29 0:00,11.2,0,3,70,0,0,0,8,0
2015-10-29 1:00,10.6,0,2.5,63,0,0,0,0,0
2015-10-29 2:00,10,0,1.8,61,0,0,0,0,0
2015-10-29 3:00,8.8,0,1.5,63,0,0,0,5,0
2015-10-29 4:00,8.3,0,1.5,63,0,0,0,6,0
2015-10-29 5:00,7.2,0,1.2,68,0,0,0,3,0
2015-10-29 6:00,6.7,0,1.3,67,0,0,0,2,0
2015-10-29 7:00,6.5,0,1.2,67,0,0,0,1,0
2015-10-29 8:00,6.7,0,0.9,72,0.2,0.12,0,1,25
2015-10-29 9:00,9.3,0,1,54,0.9,0.49,0,5,156
2015-10-29 10:00,11.1,0,1.6,42,0.8,0.77,0,2,342
2015-10-29 11:00,12.2,0,2.2,32,0.8,1.26,0,3,511
2015-10-29 12:00,13.1,0,2.2,37,1,1.73,0,2,548
2015-10-29 13:00,14.2,0,2.4,40,1,1.65,0,2,337
2015-10-29 14:00,14,0,3.4,45,1,1.62,0,1,530
2015-10-29 15:00,14,0,3.9,51,1,1.33,0,1,420
2015-10-29 16:00,14.1,0,3.4,54,1,0.88,0,4,244
2015-10-29 17:00,12.8,0,2.7,62,1,0.35,0,3,24
2015-10-29 18:00,11.1,0,2,72,0,0.02,0,6,3
2015-10-29 19:00,11.6,0,1.3,77,0,0,0,8,0
2015-10-29 20:00,10.7,0,1.8,84,0,0,0,0,0
2015-10-29 21:00,11.1,0,2.3,85,0,0,0,10,0
2015-10-29 22:00,11.9,0,5.3,71,0,0,0,10,0
2015-10-29 23:00,10.6,0,4.7,66,0,0,0,10,0
2015-10-30 0:00,9.1,0,1.4,70,0,0,0,4,0
2015-10-30 1:00,8.2,0,1.1,73,0,0,0,0,0
2015-10-30 2:00,7.8,0,0.3,83,0,0,0,0,0
2015-10-30 3:00,9,0,1.9,73,0,0,0,7,0
2015-10-30 4:00,8.2,0,3.7,70,0,0,0,4,0
2015-10-30 5:00,7,0,2.2,69,0,0,0,4,0
2015-10-30 6:00,5.5,0,1.4,75,0,0,0,0,0
2015-10-30 7:00,4.8,0,1.2,76,0,0,0,2,0
2015-10-30 8:00,6.5,0,1.7,64,0.5,0.14,0,1,15
2015-10-30 9:00,8.6,0,1.8,54,1,0.64,0,1,175
2015-10-30 10:00,9,0,4.8,46,1,0.99,0,2,381
2015-10-30 11:00,10.1,0,3.2,49,0.9,1.15,0,5,538
2015-10-30 12:00,10.3,0,5.5,48,1,1.43,0,4,614
2015-10-30 13:00,10.6,0,5.6,48,1,1.66,0,5,645
2015-10-30 14:00,11.1,0,3.8,49,1,1.52,0,6,547
2015-10-30 15:00,10.9,0,5.8,49,1,1.28,0,6,420
2015-10-30 16:00,10.7,0,5.9,50,1,0.93,0,4,297
2015-10-30 17:00,9.5,0,3.5,52,0.5,0.27,0,4,113
2015-10-30 18:00,9,0,1.1,58,0.3,0.04,0,5,1
2015-10-30 19:00,8.2,0,1.8,67,0,0,0,0,0
2015-10-30 20:00,7.3,0,0.6,72,0,0,0,0,0
2015-10-30 21:00,5.9,0,0.3,86,0,0,0,5,0
2015-10-30 22:00,6.8,0,1.9,64,0,0,0,0,0
2015-10-30 23:00,7.3,0,1.4,62,0,0,0,0,0
2015-10-31 0:00,7,0,2.7,62,0,0,0,3,0
2015-10-31 1:00,5.6,0,1.5,67,0,0,0,0,0
2015-10-31 2:00,4.3,0,0.8,72,0,0,0,0,0
2015-10-31 3:00,1.9,0,0,88,0,0,0,0,0
2015-10-31 4:00,1.4,0,0.7,95,0,0,0,2,0
2015-10-31 5:00,1.8,0,0.7,93,0,0,0,3,0
2015-10-31 6:00,0.8,0,0.6,91,0,0,0,0,0
2015-10-31 7:00,0.5,0,0.4,88,0,0,0,0,0
2015-10-31 8:00,3.1,0,0.6,81,0.5,0.14,0,1,23
2015-10-31 9:00,7.4,0,1.2,55,1,0.61,0,1,158
2015-10-31 10:00,9.3,0,1.6,52,1,1.07,0,5,348
2015-10-31 11:00,10.5,0,2.5,54,1,1.43,0,7,277
2015-10-31 12:00,10.9,0,3.5,57,0.5,1,0,7,571
2015-10-31 13:00,11,0,3.5,54,0.9,1.49,0,4,627
2015-10-31 14:00,10.9,0,4.8,51,1,1.62,0,2,588
2015-10-31 15:00,10.8,0,4.3,53,1,1.36,0,1,481
2015-10-31 16:00,10.5,0,4.1,55,1,0.92,0,0,298
2015-10-31 17:00,9.5,0,2.4,56,1,0.37,0,1,97
2015-10-31 18:00,7,0,0.6,73,0.4,0.06,0,1,0
2015-10-31 19:00,5.4,0,0.4,83,0,0,0,0,0
2015-10-31 20:00,3.3,0,0.6,86,0,0,0,0,0
2015-10-31 21:00,2.8,0,0,92,0,0,0,0,0
2015-10-31 22:00,2.2,0,0.7,94,0,0,0,0,0
2015-10-31 23:00,1.9,0,1,94,0,0,0,0,0
2015-11-01 0:00,1.7,0,0.5,97,0,0,0,4,0
2015-11-01 1:00,2.2,0,0.3,97,0,0,0,0,0
2015-11-01 2:00,2,0,0.8,97,0,0,0,0,0
2015-11-01 3:00,1.6,0,0.5,97,0,0,0,6,0
2015-11-01 4:00,2.3,0,0.3,97,0,0,0,8,0
2015-11-01 5:00,1.9,0,0,97,0,0,0,8,0
2015-11-01 6:00,2.7,0,0.4,97,0,0,0,8,0
2015-11-01 7:00,2.1,0,0.7,97,0,0,0,4,0
2015-11-01 8:00,3.7,0,0.1,97,0.1,0.1,0,9,7
2015-11-01 9:00,6.2,0,0.3,87,0.2,0.33,0,7,117
2015-11-01 10:00,9,0,0.7,66,0.7,0.66,0,9,256
2015-11-01 11:00,10.5,0,0.8,65,0.3,0.75,0,8,347
2015-11-01 12:00,11.2,0,1.7,59,0.3,0.92,0,8,357
2015-11-01 13:00,11.4,0,0.8,61,0,0.57,0,10,321
2015-11-01 14:00,11.8,0,2.1,66,0,0.62,0,9,208
2015-11-01 15:00,12,0,1.6,67,0.1,0.49,0,10,191
2015-11-01 16:00,12.3,0,1.6,66,0,0.44,0,9,169
2015-11-01 17:00,11.7,0,1.8,72,0,0.28,0,9,70
2015-11-01 18:00,10.6,0,1.1,78,0,0.03,0,9,0
2015-11-01 19:00,8.9,0,0.9,77,0,0,0,0,0
2015-11-01 20:00,7.2,0,0.8,85,0,0,0,0,0
2015-11-01 21:00,7.9,0,0.2,88,0,0,0,9,0
2015-11-01 22:00,7.3,0,0.2,92,0,0,0,0,0
2015-11-01 23:00,6.1,0,0.2,96,0,0,0,0,0
2015-11-02 0:00,6.8,0,0,97,0,0,0,9,0
2015-11-02 1:00,7.1,0,0.1,97,0,0,0,9,0
2015-11-02 2:00,6.9,0,0.2,97,0,0,0,0,0
2015-11-02 3:00,7.4,0,0.4,97,0,0,0,9,0
2015-11-02 4:00,7.1,0,0.2,97,0,0,0,8,0
2015-11-02 5:00,7,0,0,97,0,0,0,8,0
2015-11-02 6:00,7.5,0,0.9,97,0,0,0,7,0
2015-11-02 7:00,7.9,0,0.5,97,0,0,0,7,0
2015-11-02 8:00,7.8,0,0.1,97,0,0.07,0,8,0
2015-11-02 9:00,9.1,0,1,96,0.2,0.19,0,9,59
2015-11-02 10:00,11.9,0,0.9,81,0.5,0.69,0,3,189
2015-11-02 11:00,13.9,0,0.9,67,1,1.19,0,4,440
2015-11-02 12:00,15.2,0,3.1,58,1,1.34,0,5,525
2015-11-02 13:00,16.1,0,3.4,53,0.6,0.81,0,6,539
2015-11-02 14:00,16.7,0,3.9,48,1,1.48,0,5,478
2015-11-02 15:00,14.5,0,4.1,63,0.4,0.67,0,6,280
2015-11-02 16:00,14.4,0,3.1,68,0.3,0.42,0,6,113
2015-11-02 17:00,13.7,0,1.6,75,0,0.16,0,6,49
2015-11-02 18:00,12.5,0,1.2,82,0,0.02,0,4,3
2015-11-02 19:00,11.2,0,1.4,87,0,0,0,0,0
2015-11-02 20:00,10.2,0,1,92,0,0,0,0,0
2015-11-02 21:00,9.1,0,0.3,94,0,0,0,1,0
2015-11-02 22:00,7.8,0,0,97,0,0,0,0,0
2015-11-02 23:00,7.3,0,0.2,97,0,0,0,0,0
2015-11-03 0:00,6.3,0,0.3,97,0,0,0,1,0
2015-11-03 1:00,6,0,0.2,97,0,0,0,0,0
2015-11-03 2:00,5.8,0,0.1,97,0,0,0,0,0
2015-11-03 3:00,5.3,0,0.2,97,0,0,0,3,0
2015-11-03 4:00,5.2,0,0.1,97,0,0,0,3,0
2015-11-03 5:00,5.5,0,0.4,97,0,0,0,1,0
2015-11-03 6:00,5.3,0,0,97,0,0,0,1,0
2015-11-03 7:00,4.5,0,0,97,0,0,0,0,0
2015-11-03 8:00,6.1,0,0.1,97,0.1,0.1,0,2,5
2015-11-03 9:00,10.2,0,0,97,1,0.45,0,0,110
2015-11-03 10:00,13.6,0,0.5,85,1,0.86,0,0,298
2015-11-03 11:00,15.5,0,1.7,65,1,1.28,0,1,446
2015-11-03 12:00,16.9,0,1.6,58,1,1.54,0,2,497
2015-11-03 13:00,18.1,0,2.4,46,1,1.62,0,0,559
2015-11-03 14:00,18.7,0,2.2,47,1,1.57,0,0,521
2015-11-03 15:00,18.6,0,1.9,46,1,1.25,0,0,430
2015-11-03 16:00,17.8,0,2.1,52,1,0.8,0,0,258
2015-11-03 17:00,16.1,0,1.8,57,1,0.35,0,0,89
2015-11-03 18:00,13.8,0,0.8,64,0.2,0.03,0,0,3
2015-11-03 19:00,10.4,0,0.6,84,0,0,0,0,0
2015-11-03 20:00,7.9,0,0.5,88,0,0,0,0,0
2015-11-03 21:00,7.5,0,1.1,91,0,0,0,0,0
2015-11-03 22:00,7.6,0,1.3,90,0,0,0,0,0
2015-11-03 23:00,6.3,0,0.4,94,0,0,0,0,0
2015-11-04 0:00,5.7,0,0.3,93,0,0,0,0,0
2015-11-04 1:00,4.9,0,0.3,97,0,0,0,0,0
2015-11-04 2:00,5,0,0.8,97,0,0,0,0,0
2015-11-04 3:00,8.4,0,0.9,89,0,0,0,0,0
2015-11-04 4:00,5.3,0,0.3,97,0,0,0,0,0
2015-11-04 5:00,5.4,0,0.5,97,0,0,0,0,0
2015-11-04 6:00,5.1,0,0.7,97,0,0,0,0,0
2015-11-04 7:00,5.3,0,0.8,97,0,0,0,0,0
2015-11-04 8:00,5.2,0,0.1,97,0.4,0.09,0,0,17
2015-11-04 9:00,10.6,0,0.4,87,1,0.51,0,0,151
2015-11-04 10:00,14.1,0,0.3,76,1,0.93,0,0,317
2015-11-04 11:00,16.4,0,2,57,1,1.35,0,0,456
2015-11-04 12:00,17.6,0,3.2,45,1,1.62,0,0,533
2015-11-04 13:00,18.2,0,2,50,1,1.68,0,0,519
2015-11-04 14:00,18.7,0,2.3,50,1,1.52,0,0,495
2015-11-04 15:00,18.2,0,2.1,44,1,1.21,0,0,384
2015-11-04 16:00,17.3,0,2.8,56,1,0.79,0,2,232
2015-11-04 17:00,14.8,0,1.8,69,0.3,0.15,0,4,42
2015-11-04 18:00,11.9,0,0.5,86,0,0.02,0,5,0
2015-11-04 19:00,11.1,0,0.1,90,0,0,0,0,0
2015-11-04 20:00,10.6,0,1.5,94,0,0,0,0,0
2015-11-04 21:00,9.5,0,0.5,97,0,0,0,6,0
2015-11-04 22:00,9.3,0,0,97,0,0,0,0,0
2015-11-04 23:00,9.5,0,1.4,97,0,0,0,0,0
2015-11-05 0:00,8.5,0,0.8,97,0,0,0,8,0
2015-11-05 1:00,8.7,0,0.3,96,0,0,0,0,0
2015-11-05 2:00,8.6,0,0.8,97,0,0,0,0,0
2015-11-05 3:00,8.6,0,0.7,97,0,0,0,8,0
2015-11-05 4:00,9.9,0,1.5,97,0,0,0,8,0
2015-11-05 5:00,9.8,0,0.4,95,0,0,0,3,0
2015-11-05 6:00,8,0,0.5,97,0,0,0,0,0
2015-11-05 7:00,7.7,0,0.6,97,0,0,0,2,0
2015-11-05 8:00,9.6,0,0.5,97,0.4,0.13,0,5,11
2015-11-05 9:00,13,0,1.1,87,1,0.49,0,3,124
2015-11-05 10:00,15,0,1.3,75,1,0.78,0,6,263
2015-11-05 11:00,16.6,0,1.6,70,0.6,0.93,0,6,343
2015-11-05 12:00,17.8,0,2.3,63,1,1.47,0,7,409
2015-11-05 13:00,18.3,0,2.1,62,0.3,1.03,0,7,335
2015-11-05 14:00,18.6,0,2.4,59,1,1.46,0,2,474
2015-11-05 15:00,18.4,0,3.3,63,1,1.1,0,2,399
2015-11-05 16:00,17.3,0,2.7,65,0.4,0.49,0,2,219
2015-11-05 17:00,16.2,0,1.6,68,0.9,0.26,0,1,77
2015-11-05 18:00,14.2,0,1.2,83,0,0,0,1,0
2015-11-05 19:00,11.6,0,0.1,95,0,0,0,0,0
2015-11-05 20:00,10.4,0,0.1,97,0,0,0,0,0
2015-11-05 21:00,9.9,0,0.4,97,0,0,0,0,0
2015-11-05 22:00,9.3,0,0.5,97,0,0,0,0,0
2015-11-05 23:00,8.5,0,0.3,97,0,0,0,0,0
2015-11-06 0:00,9.5,0,1.2,97,0,0,0,0,0
2015-11-06 1:00,9.4,0,0.7,97,0,0,0,0,0
2015-11-06 2:00,8.1,0,0.2,97,0,0,0,0,0
2015-11-06 3:00,9.6,0,1.3,97,0,0,0,0,0
2015-11-06 4:00,10.1,0,1.2,97,0,0,0,5,0
2015-11-06 5:00,10.2,0,0.8,97,0,0,0,3,0
2015-11-06 6:00,10.2,0,2,95,0,0,0,3,0
2015-11-06 7:00,10.2,0,3.1,90,0,0,0,7,0
2015-11-06 8:00,11.2,0,2.8,85,0.1,0.12,0,8,22
2015-11-06 9:00,12.4,0,2.9,79,0.1,0.29,0,6,115
2015-11-06 10:00,14.7,0,3.3,66,0.9,0.69,0,6,233
2015-11-06 11:00,16,0,4.3,61,1,0.93,0,6,384
2015-11-06 12:00,19.2,0,3.7,54,0.7,1.15,0,7,495
2015-11-06 13:00,20.6,0,2.5,50,1,1.26,0,8,496
2015-11-06 14:00,19.8,0,2.5,54,0,0.54,0,10,389
2015-11-06 15:00,19.5,0,2.1,55,0,0.21,0,10,169
2015-11-06 16:00,19.3,0,1.9,55,0,0.11,0,10,56
2015-11-06 17:00,19,0,2.9,53,0,0.03,0,10,0
2015-11-06 18:00,15.7,0.3,1.2,78,0,0,0,10,0
2015-11-06 19:00,13.4,0,1.2,97,0,0,0,10,0
2015-11-06 20:00,13.5,0,1.8,97,0,0,0,10,0
2015-11-06 21:00,14.3,2.1,2.1,94,0,0,0,10,0
2015-11-06 22:00,13.9,0,2.3,96,0,0,0,10,0
2015-11-06 23:00,13.1,0,2.3,97,0,0,0,10,0
2015-11-07 0:00,12.4,1.3,2.8,97,0,0,0,10,0
2015-11-07 1:00,12.1,0,3.6,97,0,0,0,10,0
2015-11-07 2:00,12,0,4.1,97,0,0,0,10,0
2015-11-07 3:00,11.8,0.6,3.4,97,0,0,0,10,0
2015-11-07 4:00,12.2,0,3.6,97,0,0,0,10,0
2015-11-07 5:00,11.9,0,2.9,97,0,0,0,10,0
2015-11-07 6:00,11.8,0,3,97,0,0,0,10,0
2015-11-07 7:00,11.8,0,2.8,97,0,0,0,10,0
2015-11-07 8:00,12.2,0,4.1,97,0,0,0,10,0
2015-11-07 9:00,12,5.5,3.6,97,0,0.03,0,10,0
2015-11-07 10:00,12.1,0,3.4,97,0,0.08,0,10,12
2015-11-07 11:00,12.3,0,2.6,97,0,0.07,0,10,15
2015-11-07 12:00,12.7,11.2,3.9,97,0,0.1,0,10,52
2015-11-07 13:00,13,0,2.1,97,0,0.1,0,10,78
2015-11-07 14:00,13.6,0,3.8,97,0,0.06,0,10,32
2015-11-07 15:00,13.2,17.1,2.9,97,0,0.08,0,10,18
2015-11-07 16:00,13.2,0,2.9,97,0,0.05,0,10,10
2015-11-07 17:00,13.5,0,3,97,0,0.01,0,9,0
2015-11-07 18:00,13.5,4.8,3.2,97,0,0,0,10,0
2015-11-07 19:00,14,0,3.6,97,0,0,0,10,0
2015-11-07 20:00,13.8,0,2.8,97,0,0,0,10,0
2015-11-07 21:00,13.6,5,2.7,97,0,0,0,10,0
2015-11-07 22:00,13.7,0,2.8,97,0,0,0,10,0
2015-11-07 23:00,13.5,0,2.9,97,0,0,0,10,0
2015-11-08 0:00,13.4,3.2,3.1,97,0,0,0,10,0
2015-11-08 1:00,13.2,0,3.1,97,0,0,0,10,0
2015-11-08 2:00,13.1,0,2.9,97,0,0,0,10,0
2015-11-08 3:00,13,1.9,3,97,0,0,0,10,0
2015-11-08 4:00,13,0,3,97,0,0,0,10,0
2015-11-08 5:00,13,0,3.9,97,0,0,0,10,0
2015-11-08 6:00,12.9,5.3,3.1,97,0,0,0,10,0
2015-11-08 7:00,12.8,0,3.1,97,0,0,0,10,0
2015-11-08 8:00,12.7,0,2.8,97,0,0,0,10,0
2015-11-08 9:00,12.7,4.1,3.1,97,0,0.03,0,10,5
2015-11-08 10:00,12.5,0,3.2,97,0,0.12,0,10,51
2015-11-08 11:00,12.5,0,3.2,97,0,0.22,0,10,105
2015-11-08 12:00,12.4,0,3.3,97,0,0.26,0,10,63
2015-11-08 13:00,12.4,0,2.9,97,0,0.18,0,10,70
2015-11-08 14:00,12.4,0,3.4,97,0,0.23,0,10,48
2015-11-08 15:00,12.5,0,2.7,97,0,0.22,0,9,105
2015-11-08 16:00,12.7,0,2,97,0,0.11,0,10,15
2015-11-08 17:00,12.8,0,1.9,97,0,0.03,0,10,0
2015-11-08 18:00,12.8,0.7,2,97,0,0,0,10,0
2015-11-08 19:00,12.9,0,1.2,97,0,0,0,10,0
2015-11-08 20:00,13,0,1.3,97,0,0,0,10,0
2015-11-08 21:00,13.2,0.4,0.8,97,0,0,0,10,0
2015-11-08 22:00,13.1,0,0.9,97,0,0,0,10,0
2015-11-08 23:00,13.1,0,0.3,97,0,0,0,0,0
2015-11-09 0:00,12.8,0.1,2.4,97,0,0,0,10,0
2015-11-09 1:00,12.8,0,1.7,97,0,0,0,10,0
2015-11-09 2:00,12.9,0,2.4,97,0,0,0,0,0
2015-11-09 3:00,12.6,0,1.8,97,0,0,0,9,0
2015-11-09 4:00,12.5,0,2.1,97,0,0,0,9,0
2015-11-09 5:00,12.4,0,1.2,97,0,0,0,9,0
2015-11-09 6:00,12.1,0,0,97,0,0,0,10,0
2015-11-09 7:00,12.1,0,0.2,97,0,0,0,10,0
2015-11-09 8:00,12.5,0,1.3,96,0,0.06,0,8,0
2015-11-09 9:00,12.9,0,3,91,0.4,0.3,0,7,29
2015-11-09 10:00,13.5,0,3.3,85,0.3,0.43,0,7,104
